Sale Date,Client ID,Sale ID,Item name,Batch #,Sales Notes,Location,Notes,Color,Size,Item price (excluding tax),Quantity,Subtotal (excluding tax),Discount %,Discount amount,Tax,Item Total,Total Paid w/ Payment Method,Payment Method
03/06/2025,100002704,4092,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
03/06/2025,100002713,4112,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
03/06/2025,100002713,4112,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
03/06/2025,100002154,4090,Club set rental,---,,Golf - experience,,---,---,2,1,2,0,0,0.18,2.18,2.18,Credit card (Visa/MC-Keyed)
03/06/2025,100002154,4090,Golfzon 18 Holes - 2 Pax,---,,Golf - experience,,---,---,24,1,24,0,0,2.16,26.16,26.16,Credit card (Visa/MC-Keyed)
03/06/2025,100002154,4100,Mineral Water ,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
03/06/2025,100002154,4100,Golfzon 18 Holes - 2 Pax,---,,Golf - experience,,---,---,48,1,48,0,0,4.32,52.32,52.32,Credit card (Visa/MC-Keyed)
03/06/2025,100002154,4101,Mineral Water ,4,,Golf - experience,,---,---,0.4,-1,-0.4,0,0,-0.036,-0.436,-0.436,Credit card (Visa/MC-Keyed)
03/06/2025,100002154,4101,Golfzon 18 Holes - 2 Pax,4,,Golf - experience,,---,---,48,-1,-48,0,0,-4.32,-52.32,-52.32,Credit card (Visa/MC-Keyed)
03/06/2025,100002154,4102,Mineral Water ,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
03/06/2025,100002154,4102,Golfzon 18 Holes - 2 Pax,---,,Golf - experience,,---,---,24,1,24,0,0,2.16,26.16,26.16,Credit card (Visa/MC-Keyed)
03/06/2025,100002154,4103,Golfzon 18 Holes - 4 Pax,---,,Golf - experience,,---,---,48,1,48,0,0,4.32,52.32,52.32,Credit card (Visa/MC-Keyed)
03/06/2025,100002707,4097,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
03/06/2025,100002711,4109,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
03/06/2025,100002709,4106,90 Mins practice,---,,Golf - experience,,---,---,12,1,12,0,0,1.08,13.08,13.08,Credit card (Visa/MC-Keyed)
03/06/2025,100002191,4086,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
03/06/2025,100001110,4111,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
03/06/2025,100001939,4104,Mineral Water ,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
03/06/2025,100002658,4098,10 Lesson Pack ( Aiko H),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
03/06/2025,100002658,4098,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,2,3.2,2.592,31.392,31.392,Credit card (Visa/MC-Keyed)
03/06/2025,1,4107,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
03/06/2025,100002072,4093,Mineral Water,---,,Golf - experience,,---,---,0.4,2,0.8,0,0,0.072,0.872,0.872,Credit card (Visa/MC-Keyed)
03/06/2025,100002710,4108,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
03/06/2025,100002710,4108,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
03/06/2025,100002647,4088,10 Lesson Pack (Joey Poh.),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
03/06/2025,100002647,4088,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,2,3.2,2.592,31.392,31.392,Credit card (Visa/MC-Keyed)
03/06/2025,100002693,4096,Group Trial Joey,---,Paid on 5 Feb 2024 at 10.23 PM,Golf - experience,,---,---,36,1,36,0,0,3.24,39.24,39.24,Misc. (Paynow/Bank Transfer)
03/06/2025,100002701,4149,5 Weeks Junior Program,---,"Unable to make it for 1 session, given 20% discount",Golf - experience,,---,---,90,1,90,4,18,6.48,78.48,78.48,Misc. (Paynow/Bank Transfer)
03/07/2025,100002154,4129,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
03/07/2025,100002154,4129,Club set rental,---,,Golf - experience,,---,---,2,1,2,0,0,0.18,2.18,2.18,Credit card (Visa/MC-Keyed)
03/07/2025,100002154,4127,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
03/07/2025,100000981,4120,Sprite,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
03/07/2025,100002715,4116,Trial Lesson W/ Paul F,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
03/07/2025,100002715,4125,10 Lesson Pack (Paul Finch),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
03/07/2025,100002715,4125,25 Practice Credits,---,,Golf - experience,,---,---,74.998,1,74.998,2,7.5,6.076,73.574,73.574,Credit card (Visa/MC-Keyed)
03/07/2025,100001092,4119,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
03/07/2025,100002416,4130,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
03/07/2025,100002718,4118,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
03/07/2025,100002718,4118,1 month storage,---,,Golf - experience,,---,---,6,3,18,0,0,1.62,19.62,19.62,Credit card (Visa/MC-Keyed)
03/07/2025,100001533,4126,1 month storage,---,,Golf - experience,,---,---,6,2,12,0,0,1.08,13.08,13.08,Credit card (Visa/MC-Keyed)
03/07/2025,100001533,4126,1 month storage,---,,Golf - experience,,---,---,6,1,6,0,0,0.54,6.54,6.54,Credit card (Visa/MC-Keyed)
03/07/2025,100001533,4115,30 Mins 1:1 Lesson W/ Jasper,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
03/07/2025,100002719,4122,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
03/07/2025,100001624,4121,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
03/07/2025,100002721,4153,5 Weeks Junior Program,---,,Golf - experience,,---,---,90,1,90,0,0,8.1,98.1,98.1,Misc. (HitPay)
03/07/2025,100002723,4132,30 Mins Practice Credit,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Misc. (Paynow/Bank Transfer)
03/07/2025,100002723,4132,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Misc. (Paynow/Bank Transfer)
03/07/2025,100002723,4132,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Misc. (Paynow/Bank Transfer)
03/07/2025,100002720,4151,5 Weeks Junior Program,---,,Golf - experience,,---,---,90,1,90,0,0,8.1,98.1,98.1,Misc. (Paynow/Bank Transfer)
03/07/2025,100002717,4152,5 Weeks Junior Program,---,,Golf - experience,,---,---,90,1,90,0,0,8.1,98.1,98.1,Misc. (Paynow/Bank Transfer)
03/07/2025,100002722,4128,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Misc. (Paynow/Bank Transfer)
03/07/2025,100002722,4128,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Misc. (Paynow/Bank Transfer)
03/08/2025,100002311,4155,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (AMEX-Keyed)
03/08/2025,100002311,4155,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (AMEX-Keyed)
03/08/2025,100002315,4159,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (AMEX-Keyed)
03/08/2025,100002730,4174,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (AMEX-Keyed)
03/08/2025,100002725,4142,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
03/08/2025,100002727,4160,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
03/08/2025,100002727,4160,30 Mins Practice Credit,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
03/08/2025,100002727,4160,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
03/08/2025,100002629,4166,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
03/08/2025,100002638,4144,Trial Lesson W/ Joey Poh,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
03/08/2025,100002020,4135,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
03/08/2025,100000201,4156,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (Visa/MC-Keyed)
03/08/2025,100000201,4162,Mineral Water ,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
03/08/2025,100002726,4147,Trial Lesson w/ Jasper,---,"Undecided on coach, will switch out once decided",Golf - experience,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
03/08/2025,100002154,4163,Golfzon 9 Holes - 1 Pax,---,,Golf - experience,,---,---,14,1,14,0,0,1.26,15.26,15.26,Credit card (Visa/MC-Keyed)
03/08/2025,100002154,4163,Club set rental,---,,Golf - experience,,---,---,2,1,2,0,0,0.18,2.18,2.18,Credit card (Visa/MC-Keyed)
03/08/2025,100002154,4143,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
03/08/2025,100002154,4143,Club set rental,---,,Golf - experience,,---,---,2,1,2,0,0,0.18,2.18,2.18,Credit card (Visa/MC-Keyed)
03/08/2025,100002154,4172,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
03/08/2025,100001894,4150,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
03/08/2025,100002306,4169,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (Visa/MC-Keyed)
03/08/2025,100002687,4158,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,3,11.25,5.738,69.488,69.488,Credit card (Visa/MC-Keyed)
03/08/2025,100002687,4158,20 Lesson Pack (Jiali Khee.),---,,Golf - experience,,---,---,340.00,1,340.00,0,0,30.6,370.60,370.60,Credit card (Visa/MC-Keyed)
03/08/2025,100002709,4167,90 Mins practice,---,,Golf - experience,,---,---,12,1,12,0,0,1.08,13.08,13.08,Credit card (Visa/MC-Keyed)
03/08/2025,100002728,4161,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
03/08/2025,100001092,4138,Club set rental,---,,Golf - experience,,---,---,2,1,2,0,0,0.18,2.18,2.18,Credit card (Visa/MC-Keyed)
03/08/2025,100001092,4138,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
03/08/2025,100001166,4136,10 Lesson Pack (Jiali Khee.),---,,Online Store,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
03/08/2025,100002681,4175,10 Lesson Pack (Paul Finch),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
03/08/2025,100000560,4171,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
03/08/2025,100002729,4164,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
03/08/2025,100002400,4145,Trial Lesson W/ Paul F,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
03/08/2025,100002247,4140,100+,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
03/08/2025,100001752,4157,Mineral Water ,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
03/08/2025,100001752,4157,Mineral Water ,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
03/08/2025,100001752,4157,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
03/08/2025,100001533,4176,30 Mins 1:1 Lesson W/ Jasper,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
03/08/2025,100001228,4168,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
03/08/2025,100001390,4139,50 Practice Credits,---,,Golf - experience,,---,---,140,1,140,0,0,12.6,152.6,152.6,Credit card (Visa/MC-Keyed)
03/08/2025,1,4141,100+,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
03/08/2025,1,4141,Nescafe,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
03/08/2025,1,4165,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
03/08/2025,1,4170,Sparkling Water,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
03/08/2025,1,4173,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
03/08/2025,100001951,4137,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
03/08/2025,100001323,4146,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Misc. (Paynow/Bank Transfer)
03/09/2025,100002730,4216,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (AMEX-Keyed)
03/09/2025,100001243,4178,20 Lesson Pack  (Joey Poh),---,,Golf - experience,,---,---,340.00,1,340.00,0,0,30.6,370.60,370.60,Credit card (AMEX-Keyed)
03/09/2025,100002363,4187,30 Mins Practice Credit,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (AMEX-Keyed)
03/09/2025,100002736,4201,20 Lesson Pack (Johnson Poh),---,,Golf - experience,,---,---,340.00,1,340.00,0,0,30.6,370.60,370.60,Credit card (Visa/MC-Keyed)
03/09/2025,100001902,4207,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
03/09/2025,100002148,4205,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
03/09/2025,100001663,4215,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
03/09/2025,100002675,4208,Trial Lesson W/ Joey Poh,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
03/09/2025,100002675,4186,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
03/09/2025,100002675,4186,1 month storage,---,,Golf - experience,,---,---,6,1,6,0,0,0.54,6.54,6.54,Credit card (Visa/MC-Keyed)
03/09/2025,100002316,4204,10 Lesson Pack (Joey Poh.),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
03/09/2025,100002316,4204,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,2,3.2,2.592,31.392,31.392,Credit card (Visa/MC-Keyed)
03/09/2025,100002732,4188,Trial Lesson W/ Paul F,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
03/09/2025,100001690,4181,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
03/09/2025,100002329,4179,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
03/09/2025,100002329,4179,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
03/09/2025,100002329,4180,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
03/09/2025,100002737,4206,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
03/09/2025,100002154,4217,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
03/09/2025,100002154,4217,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
03/09/2025,100002154,4195,Golfzon 18 Holes - 2 Pax,---,,Golf - experience,,---,---,24,1,24,0,0,2.16,26.16,26.16,Credit card (Visa/MC-Keyed)
03/09/2025,100002154,4197,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
03/09/2025,100002154,4200,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
03/09/2025,100002432,4194,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
03/09/2025,100000171,4198,Trial Lesson W/ Johnson Poh,---,,Golf - experience,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
03/09/2025,100000219,4203,1 month storage,---,,Golf - experience,,---,---,6,1,6,0,0,0.54,6.54,6.54,Credit card (Visa/MC-Keyed)
03/09/2025,100002665,4184,5 Semi Private (1:2 Lesson) w/ Joey Poh,---,,Golf - experience,,---,---,252.00,1,252.00,0,0,22.68,274.68,274.68,Credit card (Visa/MC-Keyed)
03/09/2025,100002734,4191,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
03/09/2025,100000916,4202,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (Visa/MC-Keyed)
03/09/2025,100001074,4185,Club set rental,---,,Golf - experience,,---,---,2,1,2,0,0,0.18,2.18,2.18,Credit card (Visa/MC-Keyed)
03/09/2025,100001074,4185,Golfzon 9 Holes - 1 Pax,---,,Golf - experience,,---,---,14,1,14,0,0,1.26,15.26,15.26,Credit card (Visa/MC-Keyed)
03/09/2025,100002733,4190,10 Lesson Pack (Kim On You),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
03/09/2025,100002733,4190,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,2,3.2,2.592,31.392,31.392,Credit card (Visa/MC-Keyed)
03/09/2025,100000640,4192,30 Mins Practice Credit,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
03/09/2025,100001400,4209,10 Lesson Pack  (Johnson Poh),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
03/09/2025,100001400,4209,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,2,3.2,2.592,31.392,31.392,Credit card (Visa/MC-Keyed)
03/09/2025,1,4210,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
03/09/2025,1,4211,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
03/09/2025,1,4193,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
03/09/2025,1,4189,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
03/09/2025,1,4182,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
03/09/2025,1,4177,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,10,0.2,0.018,0.218,0.218,Credit card (Visa/MC-Keyed)
03/09/2025,100002194,4199,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
03/09/2025,100001940,4214,30 Mins Practice Credit,---,30 mins practice voucher,Golf - experience,,---,---,4.36,1,4.36,20,4.36,0,0,0,Misc. (Comp/Guest)
03/09/2025,100002479,4183,SKA Group Class,---,,Golf - experience,7974620,---,---,320.00,1,320.00,0,0,28.8,348.80,348.80,Misc. (Paynow/Bank Transfer)
03/09/2025,100002735,4196,10 Lesson Pack  (Johnson Poh),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Misc. (Paynow/Bank Transfer)
03/09/2025,100002735,4196,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,2,3.2,2.592,31.392,31.392,Misc. (Paynow/Bank Transfer)
03/10/2025,100002739,4225,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
03/10/2025,100002365,4243,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
03/10/2025,100001803,4223,10 Lesson Pack (Joey Poh.),---,,Online Store,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
03/10/2025,100002510,4230,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
03/10/2025,100002716,4226,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
03/10/2025,100002716,4218,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (Visa/MC-Keyed)
03/10/2025,100002675,4247,10 Lesson Pack (Joey Poh.),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
03/10/2025,100002675,4247,25 Practice Credits,---,,Golf - experience,,---,---,74.998,1,74.998,2,7.5,6.076,73.574,73.574,Credit card (Visa/MC-Keyed)
03/10/2025,100000597,4232,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (Visa/MC-Keyed)
03/10/2025,100000179,4228,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
03/10/2025,100001931,4231,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
03/10/2025,100002154,4238,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
03/10/2025,100002154,4239,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
03/10/2025,100002154,4239,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
